ID;Name;Sex;PeoplesCount
36609;Киндерли;ЖЕН.;11
36610;Киндра;ЖЕН.;358
36612;Кинерет;ЖЕН.;87
36613;Кинерэт;ЖЕН.;3
36614;Кинета;ЖЕН.;3
36615;Кинжа;ЖЕН.;11
36616;Кинзя;ЖЕН.;26
36617;Кинира;ЖЕН.;1
36618;Кинития;ЖЕН.;1
36619;Кинсей;ЖЕН.;2
36620;Кинси;ЖЕН.;10
36622;Кинча;ЖЕН.;11
36623;Кинэн;ЖЕН.;4
36624;Киоти;ЖЕН.;1
36625;Киплинг;ЖЕН.;98
36626;Киприана;ЖЕН.;14
36627;Киприанна;ЖЕН.;1
36628;Киприда;ЖЕН.;119
36629;Киприна;ЖЕН.;692
36630;Кирама;ЖЕН.;7
36631;Киран;ЖЕН.;829
36633;Кирена;ЖЕН.;132
36634;Кириакия;ЖЕН.;22
36635;Кириана;ЖЕН.;54
36636;Кирила;ЖЕН.;296
36637;Кирилла;ЖЕН.;13000
36638;Киритина;ЖЕН.;2
36639;Кирия;ЖЕН.;980
36640;Кирка;ЖЕН.;964
36641;Кирни;ЖЕН.;5
36642;Кирстен;ЖЕН.;114
36643;Кирсти;ЖЕН.;28
36644;Кирстин;ЖЕН.;5
36646;Кирьяна;ЖЕН.;80
36647;Киса;ЖЕН.;22000
36648;Кислица;ЖЕН.;3000
36649;Кисмет;ЖЕН.;50
36650;Кисса;ЖЕН.;847
36651;Кисси;ЖЕН.;24
36652;Кит;ЖЕН.;27000
36653;Кити;ЖЕН.;2000
36654;Китос;ЖЕН.;75
36655;Китра;ЖЕН.;11
36656;Китт;ЖЕН.;484
36657;Китти;ЖЕН.;1000
36658;Киуа;ЖЕН.;3
36660;Кифая;ЖЕН.;113
36662;Киша;ЖЕН.;190
36663;Кишвар;ЖЕН.;279
36666;Клайдитта;ЖЕН.;1
36668;Кларабель;ЖЕН.;1
36669;Кларисси;ЖЕН.;1
36670;Кларити;ЖЕН.;20
36671;Клауд;ЖЕН.;64000
36673;Клаудина;ЖЕН.;9
36674;Клеа;ЖЕН.;18
36676;Клева;ЖЕН.;743
36677;Клеменс;ЖЕН.;142
36678;Клементине;ЖЕН.;3
36679;Клео;ЖЕН.;3000
36680;Клеодора;ЖЕН.;1
36681;Клеос;ЖЕН.;14
36682;Клепа;ЖЕН.;1000
36683;Клета;ЖЕН.;8
36684;Клея;ЖЕН.;108
36685;Клёна;ЖЕН.;145
36686;Клиа;ЖЕН.;11
36687;Клима;ЖЕН.;471
36689;Клио;ЖЕН.;765
36690;Клити;ЖЕН.;3
36691;Кло;ЖЕН.;386
36693;Кловер;ЖЕН.;209
36694;Клоресса;ЖЕН.;1
36695;Клори;ЖЕН.;6
36696;Клорин;ЖЕН.;6
36698;Клорис;ЖЕН.;2
36700;Клотильда;ЖЕН.;211
36701;Клотильде;ЖЕН.;1
36702;Клоя;ЖЕН.;36
36703;Клэнси;ЖЕН.;21
36704;Клэр;ЖЕН.;29000
36705;Кнар;ЖЕН.;508
36706;Кнкуш;ЖЕН.;76
36707;Кобра;ЖЕН.;5000
36708;Ковсар;ЖЕН.;9
36709;Коди;ЖЕН.;8000
36710;Коз;ЖЕН.;567
36711;Козима;ЖЕН.;6
36712;Койота;ЖЕН.;25
36713;Койя;ЖЕН.;97
36714;Кокора;ЖЕН.;406
36715;Кокоро;ЖЕН.;35
36716;Кокошка;ЖЕН.;142
36717;Колале;ЖЕН.;1
36718;Коламбия;ЖЕН.;7000
36719;Колетта;ЖЕН.;6
36721;Колин;ЖЕН.;4000
36722;Колина;ЖЕН.;2000
36724;Колинн;ЖЕН.;3
36725;Колиса;ЖЕН.;27
36727;Колли;ЖЕН.;205
36728;Коллин;ЖЕН.;152
36729;Коллисон;ЖЕН.;1
36730;Колола;ЖЕН.;167
36731;Колома;ЖЕН.;179
36732;Коломба;ЖЕН.;13
36733;Коломбина;ЖЕН.;114
36734;Колумбина;ЖЕН.;35
36735;Колумбия;ЖЕН.;5000000
36736;Колхида;ЖЕН.;157
36737;Кома;ЖЕН.;3000
36738;Комеш;ЖЕН.;16
36739;Комила;ЖЕН.;265
36741;Комиссара;ЖЕН.;253
36742;Коммуна;ЖЕН.;1000
36743;Коммунарка;ЖЕН.;2000
36745;Комфорт;ЖЕН.;7000
36748;Кондолиза;ЖЕН.;25
36749;Кондыз;ЖЕН.;1
36750;Конеса;ЖЕН.;13
36752;Кониша;ЖЕН.;1
36753;Конли;ЖЕН.;16
36754;Коннер;ЖЕН.;589
36755;Конни;ЖЕН.;73
36758;Конрой;ЖЕН.;23
36760;Констанзи;ЖЕН.;1
36761;Констанс;ЖЕН.;158
36763;Консуэло;ЖЕН.;289
36765;Контесса;ЖЕН.;7
36767;Кончи;ЖЕН.;6
36768;Кончита;ЖЕН.;430
36769;Кончитта;ЖЕН.;11
36770;Коплан;ЖЕН.;50
36771;Коппер;ЖЕН.;73
36772;Коппола;ЖЕН.;89
36773;Кора;ЖЕН.;4000
36774;Коразон;ЖЕН.;22
36775;Корайма;ЖЕН.;1
36776;Корали;ЖЕН.;21
36778;Корасон;ЖЕН.;11
36780;Корги;ЖЕН.;94
36782;Корделия;ЖЕН.;105
36783;Кордула;ЖЕН.;2
36784;Кордэй;ЖЕН.;1
36785;Коренелая;ЖЕН.;1
36786;Кори;ЖЕН.;1000
36788;Коринна;ЖЕН.;181
36789;Коринне;ЖЕН.;1
36790;Корис;ЖЕН.;110
36792;Корки;ЖЕН.;109
36793;Корлан;ЖЕН.;1000
36794;Корлин;ЖЕН.;6
36795;Корлисс;ЖЕН.;4
36797;Корна;ЖЕН.;155
36798;Корнета;ЖЕН.;137
36799;Корнетта;ЖЕН.;5
36800;Корни;ЖЕН.;391
36801;Корной;ЖЕН.;1
36802;Корона;ЖЕН.;28000
36803;Коропа;ЖЕН.;40
36804;Корпи;ЖЕН.;19
36806;Корриана;ЖЕН.;1
36809;Кортани;ЖЕН.;1
36810;Кортланд;ЖЕН.;3
36812;Кортней;ЖЕН.;4
36814;Косима;ЖЕН.;14
36815;Косми;ЖЕН.;82
36816;Космина;ЖЕН.;1000
36817;Космия;ЖЕН.;3
36820;Костнер;ЖЕН.;91
36821;Кострома;ЖЕН.;290000
36824;Котила;ЖЕН.;1
36826;Кото;ЖЕН.;672
36828;Коттон;ЖЕН.;298
36830;Коуби;ЖЕН.;1
36832;Коуди;ЖЕН.;65
36833;Коуки;ЖЕН.;6
36835;Коули;ЖЕН.;11
36839;Кояш;ЖЕН.;147
36842;Крармия;ЖЕН.;4
36843;Краса;ЖЕН.;4000
36844;Красава;ЖЕН.;3000
36845;Красарма;ЖЕН.;4
36846;Краснина;ЖЕН.;20
36847;Краснослава;ЖЕН.;3
36849;Крейне;ЖЕН.;1
36850;Крения;ЖЕН.;2
36851;Кресида;ЖЕН.;1
36852;Кресса;ЖЕН.;31
36853;Кресси;ЖЕН.;5
36854;Крессида;ЖЕН.;16
36856;Крестин;ЖЕН.;416
36857;Крестон;ЖЕН.;19
36860;Кри;ЖЕН.;7000
36861;Крид;ЖЕН.;3000
36862;Крикет;ЖЕН.;118
36863;Кримсон;ЖЕН.;88
36864;Кримхильда;ЖЕН.;4
36865;Крина;ЖЕН.;387
36866;Крипи;ЖЕН.;168
36867;Крис;ЖЕН.;20000
36868;Крисана;ЖЕН.;1
36870;Крисенька;ЖЕН.;3
36872;Крисоль;ЖЕН.;1
36873;Криспи;ЖЕН.;53
36874;Крисса;ЖЕН.;19
36875;Крисси;ЖЕН.;76
36876;Кристабел;ЖЕН.;3
36877;Кристабелла;ЖЕН.;22
36878;Кристабель;ЖЕН.;48
36879;Кристал;ЖЕН.;16000
36880;Кристали;ЖЕН.;28
36881;Кристалин;ЖЕН.;17
36882;Кристалл;ЖЕН.;10000
36885;Кристел;ЖЕН.;80
36888;Кристини;ЖЕН.;27
36889;Кристос;ЖЕН.;53
36890;Криська;ЖЕН.;447
36891;Крися;ЖЕН.;480
36892;Кришен;ЖЕН.;13
36894;Круела;ЖЕН.;5
36895;Круелла;ЖЕН.;4
36897;Круэлла;ЖЕН.;54
36898;Ксана;ЖЕН.;2000
36899;Ксандра;ЖЕН.;254
36900;Ксанта;ЖЕН.;39
36901;Ксанти;ЖЕН.;2000
36902;Ксантипа;ЖЕН.;8
36903;Ксантиппа;ЖЕН.;14
36906;Ксанфиппа;ЖЕН.;8
36907;Ксена;ЖЕН.;439
36908;Ксени;ЖЕН.;461
36909;Ксиан;ЖЕН.;9
36910;Ксилена;ЖЕН.;2
36911;Ксилия;ЖЕН.;1
36913;Ксин;ЖЕН.;34
36914;Ксиомара;ЖЕН.;2
36916;Ксюша;ЖЕН.;283000
36917;Куаныш;ЖЕН.;32000
36918;Кубра;ЖЕН.;2000
36919;Кубри;ЖЕН.;23
36921;Куддуса;ЖЕН.;1
36923;Кудсийа;ЖЕН.;1
36924;Кудсия;ЖЕН.;1
36925;Куй;ЖЕН.;787
36926;Куки;ЖЕН.;371
36927;Кукоба;ЖЕН.;1000
36928;Кукури;ЖЕН.;29
36929;Кукуцаполь;ЖЕН.;81
36930;Кул;ЖЕН.;7000
36931;Кулайша;ЖЕН.;89
36932;Кулайым;ЖЕН.;29
36933;Куланда;ЖЕН.;111
36934;Кулд;ЖЕН.;11
36935;Кулль;ЖЕН.;49
36936;Кулсин;ЖЕН.;18
36937;Кулсина;ЖЕН.;2
36938;Кулсум;ЖЕН.;31
36939;Култа;ЖЕН.;6
36940;Куль;ЖЕН.;26000
36941;Кулянда;ЖЕН.;326
36942;Куляш;ЖЕН.;3000
36943;Кумри;ЖЕН.;42
36944;Кумуш;ЖЕН.;396
36945;Кун;ЖЕН.;9000
36946;Кунава;ЖЕН.;6
36947;Кунакбика;ЖЕН.;6
36949;Кундуз;ЖЕН.;3000
36950;Куни;ЖЕН.;1000
36952;Кунико;ЖЕН.;3
36953;Куним;ЖЕН.;101
36954;Кунке;ЖЕН.;11
36955;Кунсана;ЖЕН.;2
36956;Кунсая;ЖЕН.;162
36957;Кунсулу;ЖЕН.;3000
36958;Купид;ЖЕН.;15
36959;Кура;ЖЕН.;827
36960;Курбанбика;ЖЕН.;1
36965;Кури;ЖЕН.;1000
36967;Курма;ЖЕН.;126
36968;Курра;ЖЕН.;12
36971;Кут;ЖЕН.;85000
36972;Кутлы;ЖЕН.;3
36974;Кутлыбике;ЖЕН.;3
36977;Куттыкыз;ЖЕН.;170
36980;Куяш;ЖЕН.;685
36981;Кхамали;ЖЕН.;5
36982;Кхаца;ЖЕН.;1
36983;Кхокха;ЖЕН.;6
36984;Кыз;ЖЕН.;32000
36985;Кызгалдак;ЖЕН.;946
36986;Кызжибек;ЖЕН.;811
36987;Кызлар;ЖЕН.;76
36988;Кызтумас;ЖЕН.;1
36989;Кызы;ЖЕН.;36000
36990;Кызыл;ЖЕН.;158000
36991;Кызым;ЖЕН.;167
36992;Кымбат;ЖЕН.;11000
36993;Кына;ЖЕН.;13
36995;Кьюнг;ЖЕН.;7
36997;Кьяра;ЖЕН.;256
37000;Кэйди;ЖЕН.;4
37004;Кэйки;ЖЕН.;1
37005;Кэйла;ЖЕН.;10
37006;Кэйлен;ЖЕН.;2
37007;Кэйли;ЖЕН.;26
37008;Кэйлин;ЖЕН.;14
37009;Кэйлина;ЖЕН.;1
37012;Кэйни;ЖЕН.;3
37014;Кэйси;ЖЕН.;135
37016;Кэйт;ЖЕН.;468
37017;Кэйти;ЖЕН.;104
37019;Кэйтлин;ЖЕН.;70
37020;Кэйтс;ЖЕН.;1
37021;Кэлинн;ЖЕН.;1
37022;Кэлли;ЖЕН.;76
37024;Кэм;ЖЕН.;741
37025;Кэмбер;ЖЕН.;4
37028;Кэмерон;ЖЕН.;259
37029;Кэмрин;ЖЕН.;1
37030;Кэнди;ЖЕН.;346
37031;Кэндис;ЖЕН.;318
37032;Кэндра;ЖЕН.;1
37035;Кэрин;ЖЕН.;53
37036;Кэрис;ЖЕН.;9
37037;Кэрол;ЖЕН.;181
37038;Кэролайн;ЖЕН.;774
37039;Кэроланна;ЖЕН.;1
37040;Кэрон;ЖЕН.;10
37041;Кэрри;ЖЕН.;841
37042;Кэрэн;ЖЕН.;34
37043;Кэсси;ЖЕН.;195
37044;Кэссиди;ЖЕН.;136
37045;Кэт;ЖЕН.;11000
37047;Кэтер;ЖЕН.;1
37048;Кэти;ЖЕН.;31000
37049;Кэтия;ЖЕН.;4
37050;Кэтлин;ЖЕН.;114
37052;Кэто;ЖЕН.;19
37053;Кэтрина;ЖЕН.;53
37054;Кэтрис;ЖЕН.;7
37055;Кэтти;ЖЕН.;1000
37056;Кэтчи;ЖЕН.;2
37058;Кюль;ЖЕН.;82
37060;Кюн;ЖЕН.;488
37061;Кяфиля;ЖЕН.;2
37062;Лабиба;ЖЕН.;14
37063;Лабуня;ЖЕН.;11
37064;Лав;ЖЕН.;6000
37065;Лаванда;ЖЕН.;823
37066;Лавена;ЖЕН.;9
37067;Лавенда;ЖЕН.;1
37068;Лаверна;ЖЕН.;1000
37069;Лаветта;ЖЕН.;1
37070;Лави;ЖЕН.;392
37071;Лавина;ЖЕН.;1000
37072;Лавита;ЖЕН.;73
37073;Лавли;ЖЕН.;149
37074;Лавонна;ЖЕН.;1
37075;Лаврина;ЖЕН.;841
37076;Лаврия;ЖЕН.;6
37077;Лавция;ЖЕН.;1
37078;Лагода;ЖЕН.;5000
37079;Лагуна;ЖЕН.;67000
37080;Лагута;ЖЕН.;4000
37081;Лагшмивара;ЖЕН.;7
37083;Ладан;ЖЕН.;4000
37084;Ладанна;ЖЕН.;1
37085;Ладда;ЖЕН.;4
37086;Ладжен;ЖЕН.;6
37087;Ладжена;ЖЕН.;10
37088;Ладимира;ЖЕН.;23
37089;Ладо;ЖЕН.;1000
37090;Ладушка;ЖЕН.;727
37091;Лаззат;ЖЕН.;6000
37092;Лазима;ЖЕН.;3
37093;Лазурита;ЖЕН.;8
37094;Лазым;ЖЕН.;40
37095;Лаик;ЖЕН.;95
37096;Лаила;ЖЕН.;89
37097;Лаиля;ЖЕН.;16
37098;Лаима;ЖЕН.;17
37099;Лаина;ЖЕН.;65
37100;Лаиса;ЖЕН.;42
37101;Лаиха;ЖЕН.;1
37102;Лай;ЖЕН.;1000
37103;Лайан;ЖЕН.;18
37104;Лайана;ЖЕН.;5
37105;Лайза;ЖЕН.;335
37106;Лайина;ЖЕН.;2
37107;Лайка;ЖЕН.;586
37108;Лайле;ЖЕН.;14
37109;Лайли;ЖЕН.;303
37110;Лайло;ЖЕН.;1000
37111;Лайнелла;ЖЕН.;1
37113;Лайса;ЖЕН.;195
37114;Лайт;ЖЕН.;6000
37115;Лакай;ЖЕН.;75
37119;Лакеша;ЖЕН.;2
37121;Лакреция;ЖЕН.;1
37122;Лакримоса;ЖЕН.;7
37123;Лакуита;ЖЕН.;1
37124;Лалагул;ЖЕН.;13
37125;Лалаж;ЖЕН.;2
37126;Лалазар;ЖЕН.;12
37131;Лалима;ЖЕН.;3
37132;Лалия;ЖЕН.;36
37133;Лалли;ЖЕН.;56
37134;Лам;ЖЕН.;769
37135;Лама;ЖЕН.;2000
37136;Ламаза;ЖЕН.;9
37137;Ламар;ЖЕН.;2000
37139;Ламиа;ЖЕН.;23
37140;Ламига;ЖЕН.;8
37141;Ламика;ЖЕН.;6
37142;Ламиса;ЖЕН.;10
37143;Ламйа;ЖЕН.;2
37144;Лан;ЖЕН.;4000
37145;Ланг;ЖЕН.;4000
37146;Ланетта;ЖЕН.;17
37147;Ланта;ЖЕН.;1000
37148;Лапанальда;ЖЕН.;9
37149;Лапиз;ЖЕН.;2
37150;Лара;ЖЕН.;102000
37151;Ларайна;ЖЕН.;2
37152;Ларби;ЖЕН.;12
37153;Лари;ЖЕН.;2000
37154;Ларико;ЖЕН.;33
37155;Ларина;ЖЕН.;56000
37156;Ларинда;ЖЕН.;6
37157;Ларк;ЖЕН.;217
37158;Ларкин;ЖЕН.;3000
37159;Ларонда;ЖЕН.;2
37160;Ларуа;ЖЕН.;10
37161;Ласея;ЖЕН.;1
37162;Ласс;ЖЕН.;333
37163;Ласси;ЖЕН.;35
37165;Латафат;ЖЕН.;13
37166;Латаша;ЖЕН.;5
37167;Латения;ЖЕН.;1
37168;Латеша;ЖЕН.;2
37169;Латика;ЖЕН.;183
37170;Латина;ЖЕН.;23000
37172;Латойя;ЖЕН.;2
37173;Латона;ЖЕН.;58
37174;Латония;ЖЕН.;2
37175;Латоша;ЖЕН.;172
37176;Латрелла;ЖЕН.;1
37177;Латриса;ЖЕН.;1
37180;Латута;ЖЕН.;171
37182;Лауанда;ЖЕН.;2
37183;Лауза;ЖЕН.;6
37185;Лауран;ЖЕН.;1
37187;Лаурелл;ЖЕН.;1
37188;Лаурелла;ЖЕН.;2
37189;Лаурель;ЖЕН.;5000
37190;Лаурен;ЖЕН.;64
37192;Лаури;ЖЕН.;294
37193;Лаурианна;ЖЕН.;1
37194;Лаурин;ЖЕН.;51
37195;Лауринда;ЖЕН.;13
37196;Лаурэтта;ЖЕН.;3
37197;Лаута;ЖЕН.;607
37199;Лафонда;ЖЕН.;4
37200;Лачекамора;ЖЕН.;1
37201;Лачи;ЖЕН.;49
37205;Лашун;ЖЕН.;155
37207;Лаял;ЖЕН.;6
37208;Лаян;ЖЕН.;57
37209;Лаяна;ЖЕН.;34
37211;Лебедь;ЖЕН.;21000
37212;Левана;ЖЕН.;48
37213;Левиза;ЖЕН.;659
37215;Левитт;ЖЕН.;44
37216;Левона;ЖЕН.;294
37217;Левора;ЖЕН.;3
37218;Легея;ЖЕН.;2
37219;Легия;ЖЕН.;21
37220;Леграда;ЖЕН.;1
37221;Ледженд;ЖЕН.;9
37222;Леджой;ЖЕН.;1
37224;Леи;ЖЕН.;40
37225;Лейко;ЖЕН.;2000
37227;Лейлани;ЖЕН.;6
37228;Лекса;ЖЕН.;1000
37229;Лекси;ЖЕН.;846
37230;Лексин;ЖЕН.;1000
37231;Лексус;ЖЕН.;1000
37232;Лемана;ЖЕН.;25
37233;Лемара;ЖЕН.;1000
37235;Ленда;ЖЕН.;710
37236;Лениса;ЖЕН.;4
37237;Ленита;ЖЕН.;14
37238;Ленмара;ЖЕН.;43
37239;Леннора;ЖЕН.;7
37240;Ленора;ЖЕН.;310
37241;Леноре;ЖЕН.;4
37243;Лента;ЖЕН.;7000
37244;Ленуза;ЖЕН.;100
37245;Ленура;ЖЕН.;2000
37246;Ленута;ЖЕН.;19
37247;Ленуш;ЖЕН.;20
37248;Ленэра;ЖЕН.;4
37249;Леола;ЖЕН.;27
37251;Леонель;ЖЕН.;940
37252;Леони;ЖЕН.;272
37253;Леонина;ЖЕН.;36
37254;Леонсио;ЖЕН.;40
37255;Леора;ЖЕН.;51
37256;Леоргина;ЖЕН.;1
37259;Лептина;ЖЕН.;14
37260;Леретта;ЖЕН.;1
37261;Лерик;ЖЕН.;5000
37262;Лерка;ЖЕН.;19000
37263;Лерочка;ЖЕН.;38000
37264;Лесана;ЖЕН.;78
37266;Лесия;ЖЕН.;79
37267;Лесли;ЖЕН.;578
37268;Лета;ЖЕН.;3000
37271;Летиция;ЖЕН.;208
37274;Летси;ЖЕН.;6
37275;Летти;ЖЕН.;83
37276;Лешель;ЖЕН.;1
37277;Леян;ЖЕН.;24
37278;Лёка;ЖЕН.;3000
37279;Лёлик;ЖЕН.;14000
37280;Лёля;ЖЕН.;30000
37281;Лёнка;ЖЕН.;34000
37282;Лёшка;ЖЕН.;19000
37284;Лиан;ЖЕН.;667
37285;Лианетта;ЖЕН.;1
37286;Либби;ЖЕН.;27
37287;Либе;ЖЕН.;37
37288;Либер;ЖЕН.;663
37289;Либера;ЖЕН.;27
37290;Либерж;ЖЕН.;70
37291;Либерия;ЖЕН.;21000
37292;Либерта;ЖЕН.;67
37293;Либерти;ЖЕН.;15000
37294;Либоза;ЖЕН.;52
37295;Либрада;ЖЕН.;1
37297;Лив;ЖЕН.;801
37298;Ливна;ЖЕН.;65
37299;Ливнат;ЖЕН.;2
37300;Ливона;ЖЕН.;13
37301;Ливше;ЖЕН.;2
37302;Лигейя;ЖЕН.;25
37303;Лигея;ЖЕН.;4
37304;Лиджа;ЖЕН.;10
37305;Лидиана;ЖЕН.;39
37306;Лиз;ЖЕН.;1000
37307;Лизамария;ЖЕН.;1
37308;Лизанька;ЖЕН.;1000
37310;Лизбет;ЖЕН.;45
37312;Лизет;ЖЕН.;21
37313;Лизете;ЖЕН.;2
37314;Лизетт;ЖЕН.;19
37315;Лиззи;ЖЕН.;492
37316;Лизи;ЖЕН.;822
37318;Лизико;ЖЕН.;22
37319;Лизина;ЖЕН.;630
37320;Лизок;ЖЕН.;4000
37321;Лиин;ЖЕН.;130
37323;Лийза;ЖЕН.;9
37324;Ликиана;ЖЕН.;1
37325;Ликорис;ЖЕН.;23
37326;Лилайн;ЖЕН.;1
37327;Лилак;ЖЕН.;280
37329;Лилах;ЖЕН.;18
37330;Лилетта;ЖЕН.;1
37331;Лилечка;ЖЕН.;3000
37332;Лилиа;ЖЕН.;207
37334;Лилика;ЖЕН.;113
37336;Лилька;ЖЕН.;3000
37337;Лильяна;ЖЕН.;28
37339;Лима;ЖЕН.;313000
37341;Лин;ЖЕН.;4000
37342;Линас;ЖЕН.;123
37343;Линг;ЖЕН.;602
37345;Линден;ЖЕН.;7000
37346;Линди;ЖЕН.;287
37347;Линдсей;ЖЕН.;89
37348;Линдсэй;ЖЕН.;6
37349;Линель;ЖЕН.;25
37350;Линет;ЖЕН.;29
37351;Линетт;ЖЕН.;20
37352;Линетта;ЖЕН.;22
37355;Линка;ЖЕН.;3000
37356;Линнетт;ЖЕН.;2
37357;Линния;ЖЕН.;2
37358;Линор;ЖЕН.;65
37359;Линочка;ЖЕН.;4000
37360;Линси;ЖЕН.;128
37361;Линуська;ЖЕН.;313
37362;Лио;ЖЕН.;274
37363;Лиола;ЖЕН.;26
37364;Лионель;ЖЕН.;2000
37368;Лирика;ЖЕН.;2000
37369;Лирит;ЖЕН.;1
37370;Лис;ЖЕН.;74000
37371;Лиса;ЖЕН.;16000
37372;Лисана;ЖЕН.;93
37373;Лисандра;ЖЕН.;28
37374;Лисанна;ЖЕН.;101
37375;Лисафета;ЖЕН.;7
37377;Лисбет;ЖЕН.;63
37378;Лисет;ЖЕН.;2
37379;Лисия;ЖЕН.;50
37380;Лисса;ЖЕН.;599
37381;Лиссан;ЖЕН.;17
37382;Лиссет;ЖЕН.;7
37383;Лиссия;ЖЕН.;3
37385;Литера;ЖЕН.;484
37389;Лиша;ЖЕН.;371
37391;Лияна;ЖЕН.;657
37392;Лоанна;ЖЕН.;2
37393;Лованна;ЖЕН.;1
37394;Ловелла;ЖЕН.;4
37395;Логэн;ЖЕН.;2
37396;Лоджин;ЖЕН.;9
37397;Лозанна;ЖЕН.;25000
37398;Лоис;ЖЕН.;253
37400;Лойси;ЖЕН.;2
37401;Лоле;ЖЕН.;30
37402;Лолин;ЖЕН.;375
37403;Лолы;ЖЕН.;97
37405;Лондон;ЖЕН.;3000000
37406;Лони;ЖЕН.;148
37409;Лордин;ЖЕН.;12
37410;Лорел;ЖЕН.;15000
37411;Лорелей;ЖЕН.;38
37412;Лорелла;ЖЕН.;13
37413;Лоренда;ЖЕН.;1
37414;Лоренца;ЖЕН.;20
37415;Лорик;ЖЕН.;4000
37416;Лорин;ЖЕН.;328
37417;Лоринда;ЖЕН.;7
37419;Лота;ЖЕН.;181
37420;Лотис;ЖЕН.;47
37421;Лотти;ЖЕН.;65
37423;Лотус;ЖЕН.;401
37424;Лоурена;ЖЕН.;3
37426;Лоуретта;ЖЕН.;2
37427;Лоуэлл;ЖЕН.;15000
37428;Лоялти;ЖЕН.;40
37429;Луанн;ЖЕН.;1
37431;Лубана;ЖЕН.;13
37432;Лубат;ЖЕН.;5
37433;Луберда;ЖЕН.;2
37434;Лубна;ЖЕН.;296
37436;Луви;ЖЕН.;12
37437;Лугана;ЖЕН.;10
37438;Лудислава;ЖЕН.;1
37441;Лужаин;ЖЕН.;12
37442;Луз;ЖЕН.;111
37444;Луиджа;ЖЕН.;1
37445;Луизана;ЖЕН.;2
37447;Лукина;ЖЕН.;38000
37448;Лула;ЖЕН.;138
37450;Лули;ЖЕН.;74
37451;Лулиана;ЖЕН.;4
37452;Лулибелл;ЖЕН.;1
37453;Лулу;ЖЕН.;1000
37454;Лулуди;ЖЕН.;11
37455;Лума;ЖЕН.;45
37456;Луминица;ЖЕН.;227
37457;Луна;ЖЕН.;21000
37459;Лунара;ЖЕН.;2000
37460;Луначара;ЖЕН.;1
37461;Лунд;ЖЕН.;21000
37462;Лундин;ЖЕН.;248
37464;Лупе;ЖЕН.;5
37465;Лура;ЖЕН.;70
37466;Лурдес;ЖЕН.;285
37469;Лусабер;ЖЕН.;29
37471;Лусвард;ЖЕН.;27
37472;Луселия;ЖЕН.;7
37473;Лусерес;ЖЕН.;1
37474;Луси;ЖЕН.;38000
37475;Лусиана;ЖЕН.;25
37476;Лусик;ЖЕН.;266
37477;Лусинда;ЖЕН.;10
37479;Лутф;ЖЕН.;10
37480;Лутфийа;ЖЕН.;1
37481;Лутфия;ЖЕН.;251
37482;Лутфияр;ЖЕН.;9
37483;Луцилла;ЖЕН.;1
37484;Луча;ЖЕН.;129
37485;Лучезара;ЖЕН.;35
37487;Лучеро;ЖЕН.;3
37488;Лучиана;ЖЕН.;62
37490;Лучмира;ЖЕН.;3
37491;Лында;ЖЕН.;94
37492;Льга;ЖЕН.;397
37494;Лэйб;ЖЕН.;7
37495;Лэйди;ЖЕН.;28
37496;Лэйк;ЖЕН.;1000
37499;Лэйн;ЖЕН.;274
37500;Лэйс;ЖЕН.;92
37501;Лэйси;ЖЕН.;44
37503;Лэнгли;ЖЕН.;12000
37504;Лэнд;ЖЕН.;3000
37505;Лэнди;ЖЕН.;16
37506;Лэндри;ЖЕН.;8
37507;Лэнсинг;ЖЕН.;15
37508;Лэрри;ЖЕН.;33
37509;Лэтти;ЖЕН.;8
37510;Любаба;ЖЕН.;7
37511;Любима;ЖЕН.;2000
37512;Любистина;ЖЕН.;3
37513;Любогнева;ЖЕН.;2
37514;Любомудра;ЖЕН.;3
37516;Люборада;ЖЕН.;3
37517;Любуша;ЖЕН.;6
37518;Люда;ЖЕН.;124000
37519;Людгара;ЖЕН.;1
37520;Люджейн;ЖЕН.;4
37522;Людина;ЖЕН.;803
37523;Людовика;ЖЕН.;59
37525;Люкс;ЖЕН.;12000
37526;Люксена;ЖЕН.;1
37527;Люлиана;ЖЕН.;1
37528;Люминита;ЖЕН.;4
37529;Люси;ЖЕН.;8000
37532;Люсин;ЖЕН.;454
37533;Люсина;ЖЕН.;894
37534;Люсине;ЖЕН.;571
37536;Люсьенда;ЖЕН.;9
37537;Люта;ЖЕН.;1000
37538;Люцила;ЖЕН.;1
37539;Люцина;ЖЕН.;474
37540;Лючия;ЖЕН.;585
37541;Лябиба;ЖЕН.;64
37542;Лязат;ЖЕН.;2000
37543;Ляйлим;ЖЕН.;207
37545;Ляман;ЖЕН.;750
37546;Лямис;ЖЕН.;27
37547;Лямур;ЖЕН.;387
37548;Лян;ЖЕН.;3000
37549;Ляпис;ЖЕН.;599
37551;Ляяли;ЖЕН.;2
37552;Ляян;ЖЕН.;53
37553;Маайан;ЖЕН.;3
37554;Маариб;ЖЕН.;1
37555;Маат;ЖЕН.;222
37556;Маб;ЖЕН.;9000
37558;Мабель;ЖЕН.;9
37559;Мабли;ЖЕН.;2
37560;Мабрука;ЖЕН.;1
37561;Мабрура;ЖЕН.;5
37562;Мавадда;ЖЕН.;3
37564;Мавза;ЖЕН.;1
37565;Мавийа;ЖЕН.;1
37566;Мавис;ЖЕН.;176
37567;Мавия;ЖЕН.;18
37568;Мавлуда;ЖЕН.;677
